0: (-215.739657, 98.215576)
1: (136.957280, 416.637499)
2: (-14.633490, -166.665411)
3: (-326.026099, 442.620188)
4: (325.797230, -194.059324)
5: (-50.476794, 106.266273)
6: (-344.673152, 221.094200)
7: (290.320632, -106.777209)
8: (204.992785, 202.867389)
9: (-119.504888, -138.099234)
10: (-304.764645, -385.199919)
11: (327.820106, -408.435211)
12: (102.494535, -295.252211)
13: (-401.518484, -43.114186)
14: (-264.208386, -299.256311)
15: (-406.033520, -210.020677)
16: (412.888066, -369.353172)
17: (-7.452406, 99.090350)
18: (484.290269, 355.908762)
19: (264.343973, 377.088279)
20: (-172.340490, -331.898800)
21: (375.012986, -129.177683)
22: (-428.433994, 61.518774)
23: (271.539450, -254.339697)
24: (-123.692869, -398.470187)
25: (497.560537, 383.351801)
26: (239.260562, -386.370119)
27: (263.458398, 259.688892)
28: (-91.587691, 390.252880)
29: (-19.430563, 329.708470)
30: (391.227244, -299.572439)
31: (53.912136, -227.825889)
32: (126.296075, -64.014678)
33: (-447.366479, -252.112603)
34: (-138.482723, 399.668598)
35: (159.357489, 60.674618)
36: (-450.927498, 347.397869)
37: (177.106339, -323.367905)
38: (-122.940344, -200.554688)
39: (428.380577, -78.294485)
40: (-142.309164, -163.207763)
41: (415.320366, -284.240682)
42: (183.909280, 466.534260)
43: (-27.208878, 293.484217)
44: (140.882086, 311.757805)
45: (135.125710, 366.717055)
46: (67.271743, 117.422283)
47: (-195.716769, 289.376017)
48: (452.583780, 228.862237)
49: (13.102919, -204.004258)
50: (-170.538518, -377.451444)
51: (-170.935661, 134.490916)
52: (-446.248722, -124.378209)
53: (491.095264, -16.128180)
54: (-133.550463, 274.359019)
55: (-63.735036, -104.348299)
56: (333.210536, 94.994739)
57: (-298.998997, 305.930197)
58: (-183.381640, 83.604621)
59: (-218.095537, -343.168684)
60: (-467.546893, 295.941221)
61: (-312.069401, 85.159177)
62: (359.518196, 71.028490)
63: (175.376789, -442.180260)
64: (37.174999, 323.795011)
65: (129.725207, 398.226434)
66: (-481.831055, -472.996423)
67: (316.165107, 333.559198)
68: (-129.500419, 109.989541)
69: (195.148718, -259.363319)
70: (330.391809, -162.076781)
71: (-104.257041, -417.492195)
72: (241.287205, 369.256703)
73: (-267.483137, -283.317548)
74: (256.313971, -351.543408)
75: (185.102606, 313.511633)
76: (423.501175, -98.545233)
77: (-357.908552, -143.362528)
78: (-305.439309, 151.236952)
79: (-68.729147, 208.424881)
80: (-77.681583, 28.734426)
81: (-312.051974, -365.148023)
82: (-216.691431, 43.719694)
83: (-357.231327, 497.036099)
84: (95.581332, 472.569905)
85: (-115.932434, 72.699200)
86: (223.936153, 335.859202)
87: (-44.284082, -382.196483)
88: (410.930909, -283.710415)
89: (148.858438, 61.609296)
90: (105.328990, 432.193851)
91: (-429.229950, -483.740967)
92: (456.310872, -142.675213)
93: (215.374413, 120.091409)
94: (-455.950611, -324.683142)
95: (-206.879625, -334.657516)
96: (118.367931, 89.330743)
97: (-150.940039, 132.142246)
98: (-64.336096, 400.120144)
99: (-383.861111, 462.122164)
100: (104.797377, 496.678494)
101: (116.769903, -406.030338)
102: (-230.713480, 491.458222)
103: (-326.115738, 195.155564)
104: (-284.486307, 396.197055)
105: (-28.339301, -344.486275)
106: (-244.606419, -410.524722)
107: (372.646886, 104.618772)
108: (101.297266, -381.054803)
109: (287.085141, -57.098410)
110: (48.556631, 363.742889)
111: (58.898453, 10.795362)
112: (406.992418, 30.866074)
113: (-375.352350, -470.506483)
114: (-381.031204, 114.248559)
115: (-218.867332, 217.065812)
116: (-98.120615, 28.738407)
117: (85.836816, -329.019451)
118: (-192.762339, 358.396100)
119: (-369.191462, 328.221854)
120: (-359.087929, -373.856660)
121: (344.363143, -239.522714)
122: (353.771273, -102.825345)
123: (319.891157, 210.194791)
124: (238.933197, 431.034971)
125: (260.054421, 206.221903)
126: (-64.618003, 468.229278)
127: (-296.451131, -299.523106)
128: (173.379766, -421.508943)
129: (-161.031657, -244.378384)
130: (-347.203729, -222.209693)
131: (-432.404484, -480.244739)
132: (411.279710, -388.324185)
133: (-94.546088, -455.271155)
134: (-423.500432, -328.628444)
135: (128.151550, 302.966900)
136: (224.475843, 265.469961)
137: (9.848344, 62.411481)
138: (-284.621174, -487.751967)
139: (467.996705, 109.253618)
140: (-497.577803, -384.471032)
141: (339.742187, 174.761436)
142: (3.389881, -344.261537)
143: (147.228437, 358.684806)
144: (124.154766, -252.346972)
145: (314.758453, -157.522212)
146: (145.274178, -15.202143)
147: (124.455761, -204.768622)
148: (-89.239655, 43.157843)
149: (-217.919280, -465.445435)
150: (309.706972, 175.418644)
151: (34.103449, -285.923339)
152: (38.270311, 85.851470)
153: (243.373681, 283.316509)
154: (-298.518653, 268.813673)
155: (-473.582295, -494.466041)
156: (37.623884, 259.165431)
157: (224.610867, -184.028253)
158: (359.446897, 329.702916)
159: (-115.626255, -319.892935)
160: (-405.744405, -344.069886)
161: (-127.386396, 459.333718)
162: (228.147390, -39.684689)
163: (34.150731, -393.887440)
164: (153.052871, 256.355428)
165: (440.383681, 304.170104)
166: (-133.873020, -403.234823)
167: (223.127758, -245.189483)
168: (89.259370, -410.321169)
169: (-369.654887, -315.756196)
170: (355.440885, 491.430277)
171: (385.317716, -64.083598)
172: (320.439026, 288.684010)
173: (-92.854113, -328.015902)
174: (231.250725, 254.034206)
175: (-499.223689, -379.622249)
176: (289.943418, -361.240896)
177: (176.997091, -447.679638)
178: (439.109915, 56.932544)
179: (121.016142, 383.395822)
