0: (-582.000000, -166.000000)
1: (-369.000000, -247.000000)
2: (-152.000000, -344.000000)
3: (-99.000000, 62.000000)
4: (-442.000000, -1417.000000)
5: (1119.000000, 468.000000)
6: (-491.000000, 1396.000000)
7: (777.000000, -176.000000)
8: (924.000000, -1361.000000)
9: (-352.000000, 170.000000)
10: (367.000000, 787.000000)
11: (281.000000, -1387.000000)
12: (-899.000000, 108.000000)
13: (113.000000, 1331.000000)
14: (829.000000, -82.000000)
15: (34.000000, -312.000000)
16: (-414.000000, 416.000000)
17: (-1009.000000, -342.000000)
18: (-1063.000000, -24.000000)
19: (14.000000, -274.000000)
20: (975.000000, 236.000000)
21: (1255.000000, -1320.000000)
22: (208.000000, 707.000000)
23: (1248.000000, 643.000000)
24: (108.000000, 18.000000)
25: (428.000000, -226.000000)
26: (800.000000, 367.000000)
27: (1513.000000, -633.000000)
28: (-39.000000, -695.000000)
29: (-538.000000, -398.000000)
30: (-1641.000000, -699.000000)
31: (-153.000000, -208.000000)
32: (1220.000000, -235.000000)
33: (818.000000, -13.000000)
34: (-1249.000000, 1852.000000)
35: (-605.000000, -1587.000000)
36: (-662.000000, 320.000000)
37: (1459.000000, -398.000000)
38: (0.000000, 59.000000)
39: (1201.000000, 640.000000)
40: (-26.000000, -569.000000)
41: (-221.000000, 191.000000)
42: (382.000000, -507.000000)
43: (-438.000000, -1330.000000)
44: (106.000000, -1373.000000)
45: (-152.000000, -1116.000000)
46: (93.000000, 820.000000)
47: (261.000000, -13.000000)
48: (-858.000000, -842.000000)
49: (-64.000000, -355.000000)
50: (948.000000, -610.000000)
51: (-291.000000, 776.000000)
52: (661.000000, 139.000000)
53: (369.000000, 127.000000)
54: (-778.000000, 668.000000)
55: (50.000000, -211.000000)
56: (-42.000000, 814.000000)
57: (-63.000000, -722.000000)
58: (-57.000000, 469.000000)
59: (78.000000, 585.000000)
60: (-29.000000, 294.000000)
61: (-999.000000, 754.000000)
62: (132.000000, -1195.000000)
63: (-146.000000, -328.000000)
64: (384.000000, -172.000000)
