0: (94.202474, -88.296165)
1: (-10.091413, -22.922044)
2: (64.211552, 5.515105)
3: (3.478236, -73.229958)
4: (19.155803, -44.480180)
5: (22.685649, -29.412799)
6: (3.534134, -17.790560)
7: (-13.418023, -99.042648)
8: (-87.338813, 79.526950)
9: (-2.448994, 58.042881)
10: (-63.557986, 7.965604)
11: (81.195563, -97.127333)
12: (-41.607514, 49.984475)
13: (79.397274, 26.689401)
14: (-44.479960, 65.651982)
15: (64.694630, 33.719059)
16: (-13.246008, -11.849401)
17: (69.892282, -86.794815)
18: (-94.760420, 0.613496)
19: (97.740829, -89.087492)
20: (-39.071967, -11.211192)
21: (-37.900593, 1.238599)
22: (-66.890581, -27.225666)
23: (60.944724, 5.797016)
24: (17.646417, 33.082323)
25: (-19.877138, -72.241283)
26: (72.854778, 21.475458)
27: (-10.562950, -66.900888)
28: (78.112080, -13.585455)
29: (14.824055, 69.504807)
30: (-96.730472, 38.671762)
31: (-44.468778, 96.918501)
32: (-30.000824, -21.751664)
33: (93.992946, 70.642863)
34: (-92.118321, -55.109060)
35: (22.009947, -47.387282)
36: (-60.972738, 20.420346)
37: (89.925152, 14.527925)
38: (-53.199686, 70.811275)
39: (67.729776, 76.196750)
40: (-97.948414, 9.437555)
41: (80.080418, 12.124081)
42: (67.233141, 96.232418)
43: (43.619700, -27.196199)
44: (47.616545, -5.499815)
45: (-20.027739, 37.900658)
46: (8.711933, 68.528143)
47: (44.724893, -30.679550)
48: (-40.117105, -21.780869)
49: (33.904951, -93.403753)
50: (89.636171, -67.276273)
51: (-94.472472, -79.746296)
52: (85.246110, -18.237538)
53: (56.138196, 3.828035)
54: (-72.356178, -49.397165)
55: (80.076715, -15.464145)
56: (-37.245015, 94.369047)
57: (87.772800, 32.787606)
58: (-0.063879, 62.669237)
59: (-42.415533, -48.513149)
60: (-66.750687, -16.256082)
61: (20.084117, 11.436768)
62: (-60.833933, -29.030848)
63: (44.494994, 69.275746)
64: (63.644793, 1.495813)
65: (-34.283419, -25.178031)
66: (-87.847268, -39.491405)
67: (88.004554, 65.509018)
68: (81.765100, -90.859936)
69: (2.296704, 65.383134)
70: (-94.413982, -3.810881)
71: (-73.086627, -65.145756)
72: (66.641569, -73.538958)
73: (-98.716989, 16.975577)
74: (-56.466982, -64.155936)
75: (29.664955, -74.751501)
76: (-65.611438, 76.870899)
77: (-42.254033, -7.568786)
78: (11.379667, 35.080066)
79: (-0.225822, 96.225975)
80: (69.764934, 9.346727)
81: (26.322303, 3.064665)
82: (-67.220601, 71.873237)
83: (-46.624738, -26.487596)
84: (3.358495, -21.594884)
85: (29.163670, -11.183097)
86: (-46.263164, -57.857534)
87: (-54.083509, -46.207344)
88: (55.554070, 81.148755)
89: (84.213420, 47.376544)
90: (-19.249781, 91.926479)
91: (18.414075, -56.635189)
92: (78.230073, -58.255012)
93: (-69.438109, -49.665641)
94: (7.523175, 72.946709)
95: (19.154052, 75.546636)
96: (56.695391, -77.785492)
97: (25.162036, -21.250154)
98: (-13.176633, -40.662412)
99: (97.297601, 88.397030)
