0: (7.000000, -3.000000)
1: (6.729889, -1.555033)
2: (5.956036, -0.305217)
3: (4.782953, 0.580653)
4: (3.369073, 0.982937)
5: (1.905348, 0.847303)
6: (0.589461, 0.192069)
7: (-0.400869, -0.894271)
8: (-0.931892, -2.265002)
9: (-0.931892, -3.734998)
10: (-0.400869, -5.105729)
11: (0.589461, -6.192069)
12: (1.905348, -6.847303)
13: (3.369073, -6.982937)
14: (4.782953, -6.580653)
15: (5.956036, -5.694783)
16: (6.729889, -4.444967)
17: (1.000000, 3.000000)
18: (0.729889, 4.444967)
19: (-0.043964, 5.694783)
20: (-1.217047, 6.580653)
21: (-2.630927, 6.982937)
22: (-4.094652, 6.847303)
23: (-5.410539, 6.192069)
24: (-6.400869, 5.105729)
25: (-6.931892, 3.734998)
26: (-6.931892, 2.265002)
27: (-6.400869, 0.894271)
28: (-5.410539, -0.192069)
29: (-4.094652, -0.847303)
30: (-2.630927, -0.982937)
31: (-1.217047, -0.580653)
32: (-0.043964, 0.305217)
33: (0.729889, 1.555033)
34: (9.000000, 5.000000)
35: (8.695518, 6.530734)
36: (7.828427, 7.828427)
37: (6.530734, 8.695518)
38: (5.000000, 9.000000)
39: (3.469266, 8.695518)
40: (2.171573, 7.828427)
41: (1.304482, 6.530734)
42: (1.000000, 5.000000)
43: (1.304482, 3.469266)
44: (2.171573, 2.171573)
45: (3.469266, 1.304482)
46: (5.000000, 1.000000)
47: (6.530734, 1.304482)
48: (7.828427, 2.171573)
49: (8.695518, 3.469266)
