0: (48.828691, -26.567222)
1: (4.645681, 26.739783)
2: (-10.603084, 15.425061)
3: (-20.889888, -30.593168)
4: (14.392858, -45.431037)
5: (19.415767, -17.570876)
6: (-37.990509, 17.536556)
7: (1.716488, -33.087462)
8: (-9.654684, -44.041956)
9: (20.781740, 37.912445)
10: (-3.337506, -12.473793)
11: (43.066961, -21.866326)
12: (-17.297363, 29.260730)
13: (-46.831606, 7.085739)
14: (-24.622295, 13.274147)
15: (46.361609, -19.366300)
16: (-13.408256, 28.462956)
17: (-16.375401, -11.584759)
18: (24.058552, -30.683027)
19: (-2.549354, -42.977921)
20: (-22.238651, -33.514741)
21: (-40.600481, -7.777305)
22: (21.051451, -28.210649)
23: (-47.576949, -18.445520)
24: (46.908477, -43.746010)
25: (5.330769, 10.750022)
26: (41.433049, 26.937087)
27: (-19.915008, 21.100167)
28: (-4.614908, 20.388965)
29: (-28.166269, 15.116290)
30: (-43.326939, 1.999724)
31: (-20.445244, -40.060133)
32: (33.806143, 47.064295)
33: (-7.814317, 13.634385)
34: (40.571472, -15.041067)
35: (-36.141234, 7.058888)
36: (27.447852, -13.864057)
37: (-28.980347, -46.409696)
38: (-48.409420, -21.462622)
39: (11.522755, 15.100268)
40: (12.164563, -16.845984)
41: (-30.480369, -2.992044)
42: (18.033111, -12.456014)
43: (19.514902, 34.178461)
44: (-48.042518, 30.902019)
45: (27.311716, 7.408718)
46: (28.871340, 12.541327)
47: (27.641595, 30.784184)
48: (-47.630168, 20.188805)
49: (23.180849, 29.011283)
